"Frame","MessageId","MessageOrderIndex","ChannelId","Timestamp","MessageAction","MessageTypeName","OriginEndpointId","DestinationEndpointId","CustomPayloadTypename","CustomPayloadUncompressedByteSize","StringPayload"
"51","A950FC4B4C72AB0C72362182CFBA6D82","","0","2020.05.18-15.52.04","Publish","ConcertAdmin_DiscoverServersEvent","649C07114B9F037305CDEDBB5DEEE542","00000000000000000000000000000000","None","0",""
"51","FECF536C4E75C8177963B2986FAB580D","","0","2020.05.18-15.52.04","Receive","ConcertReliableHandshakeData","8242DA61457A63F85D82D18495F1C99E","649C07114B9F037305CDEDBB5DEEE542","None","0",""
"51","FECF536C4E75C8177963B2986FAB580D","","0","2020.05.18-15.52.04","EndpointDiscovery","ConcertReliableHandshakeData","8242DA61457A63F85D82D18495F1C99E","649C07114B9F037305CDEDBB5DEEE542","None","0",""
"51","440303334A17B4408E1CD1BFC6085779","","0","2020.05.18-15.52.04","Send","ConcertReliableHandshakeData","649C07114B9F037305CDEDBB5DEEE542","8242DA61457A63F85D82D18495F1C99E","None","0",""
"51","FECF536C4E75C8177963B2986FAB580D","","0","2020.05.18-15.52.04","Receive","ConcertReliableHandshakeData","8242DA61457A63F85D82D18495F1C99E","649C07114B9F037305CDEDBB5DEEE542","None","0",""
"51","14B588A64B2D2A0BF99C85959EEDD24A","","0","2020.05.18-15.52.04","Send","ConcertReliableHandshakeData","649C07114B9F037305CDEDBB5DEEE542","8242DA61457A63F85D82D18495F1C99E","None","0",""
"51","CC89DB83486CC1343806468A1FFDA3FD","","0","2020.05.18-15.52.04","Receive","ConcertReliableHandshakeData","2CBD2EC7462D115F27B9A8B77B8E0893","649C07114B9F037305CDEDBB5DEEE542","None","0",""
"51","CC89DB83486CC1343806468A1FFDA3FD","","0","2020.05.18-15.52.04","EndpointDiscovery","ConcertReliableHandshakeData","2CBD2EC7462D115F27B9A8B77B8E0893","649C07114B9F037305CDEDBB5DEEE542","None","0",""
"51","11D989334FB0AD68AA8562BBCEA7915F","","0","2020.05.18-15.52.04","Send","ConcertReliableHandshakeData","649C07114B9F037305CDEDBB5DEEE542","2CBD2EC7462D115F27B9A8B77B8E0893","None","0",""
"51","CC89DB83486CC1343806468A1FFDA3FD","","0","2020.05.18-15.52.04","Receive","ConcertReliableHandshakeData","2CBD2EC7462D115F27B9A8B77B8E0893","649C07114B9F037305CDEDBB5DEEE542","None","0",""
